ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_cars,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,saleprice
60,RL,63.0,8577,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,847.0,GasA,Ex,Y,SBrkr,1733,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,2004.0,2.0,Y,144,48,0,0,0,0,,,,0,4,2010,WD ,Normal,185088
80,RL,64.0,7750,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,384.0,GasA,Ex,Y,SBrkr,1430,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,2000.0,2.0,Y,180,0,0,0,0,0,,,,0,4,2010,WD ,Normal,180000
60,RL,64.0,9505,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,180.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,884.0,GasA,Ex,Y,SBrkr,2035,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,2001.0,2.0,Y,144,48,0,0,0,0,,,,0,5,2010,WD ,Normal,222500
60,RL,108.0,14774,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,165.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1393.0,GasA,Ex,Y,SBrkr,2599,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,1999.0,3.0,Y,668,30,0,0,0,0,,,,0,5,2010,WD ,Normal,333168
60,RL,60.0,17433,Pave,No Alley,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,114.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1629.0,GasA,Ex,Y,SBrkr,2475,0.0,0.0,2,1,4,1,Gd,7,Typ,1,TA,1998.0,3.0,Y,23,172,0,0,256,0,,,,0,1,2010,WD ,Normal,355000
20,RL,59.0,10593,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1720.0,GasA,Ex,Y,SBrkr,1720,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,1996.0,2.0,Y,240,56,154,0,0,0,,,,0,3,2010,WD ,Normal,260400
60,RL,98.0,12256,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1463.0,GasA,Ex,Y,SBrkr,2622,1.0,0.0,2,1,3,1,Gd,9,Typ,2,TA,1994.0,2.0,Y,186,32,0,0,0,0,,,,0,4,2010,WD ,Normal,325000
60,RL,92.0,11764,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1152.0,GasA,Ex,Y,SBrkr,2270,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,1999.0,3.0,Y,132,57,0,0,0,0,,,,0,4,2010,WD ,Normal,290000
60,RL,58.0,16770,Pave,No Alley,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,30.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1195.0,GasA,Gd,Y,SBrkr,1839,0.0,0.0,2,1,4,1,TA,7,Typ,0,,1998.0,2.0,Y,0,81,0,0,0,0,,,,0,6,2010,WD ,Normal,221000
50,RL,56.0,14720,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,2033.0,GasA,Ex,Y,SBrkr,3238,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Ex,1996.0,3.0,Y,283,86,0,0,0,0,,,,0,3,2010,WD ,Normal,410000
20,RL,73.0,8987,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,226.0,Gd,TA,PConc,Gd,TA,,Unf,Unf,1595.0,GasA,Ex,Y,SBrkr,1595,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,2005.0,3.0,Y,144,0,0,0,0,0,,,,0,5,2010,WD ,Normal,221500
20,FV,92.0,9215,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1218.0,GasA,Ex,Y,SBrkr,1218,0.0,0.0,2,0,2,1,Gd,4,Typ,0,,2009.0,2.0,Y,0,136,0,0,0,0,,,,0,4,2010,New,Partial,204500
60,FV,72.0,8640,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,756.0,GasA,Ex,Y,SBrkr,1547,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,2009.0,2.0,Y,169,45,0,0,0,0,,,,0,6,2010,Con,Normal,215200
20,FV,75.0,9000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1566.0,GasA,Ex,Y,SBrkr,1566,1.0,0.0,2,0,3,1,Gd,7,Typ,0,,2008.0,2.0,Y,144,168,0,0,0,0,,,,0,4,2010,WD ,Normal,262500
60,FV,100.0,12552,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,991.0,GasA,Ex,Y,SBrkr,1947,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,2004.0,2.0,Y,0,136,0,0,0,0,,GdWo,,0,5,2010,WD ,Normal,254900
20,FV,84.0,10440,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1468.0,GasA,Ex,Y,SBrkr,1468,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,2005.0,2.0,Y,0,102,0,0,216,0,,,,0,5,2010,WD ,Normal,271500
60,RL,76.0,10142,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,956.0,GasA,Ex,Y,SBrkr,2084,1.0,0.0,2,1,4,1,Gd,8,Typ,0,,2004.0,2.0,Y,0,45,0,0,0,0,,,,0,1,2010,WD ,Normal,233000
60,RL,70.0,11920,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,122.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,831.0,GasA,Ex,Y,SBrkr,1659,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,2004.0,2.0,Y,144,68,0,0,0,0,,,,0,4,2010,WD ,Normal,181000
60,RL,67.0,8880,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,948.0,GasA,Ex,Y,SBrkr,2110,1.0,0.0,2,1,3,1,Gd,8,Typ,2,Fa,1994.0,2.0,Y,0,130,0,0,0,0,,,,0,5,2010,WD ,Normal,205000
120,RL,50.0,8012,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,BLQ,923.0,GasA,TA,Y,SBrkr,923,0.0,0.0,2,0,2,1,TA,5,Typ,1,TA,1980.0,1.0,Y,80,0,0,0,0,0,,,,0,5,2010,WD ,Normal,143000
60,RL,70.0,11218,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1055.0,GasA,Ex,Y,SBrkr,1845,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,1992.0,2.0,Y,635,104,0,0,0,0,,GdPrv,Shed,400,5,2010,WD ,Normal,189000
120,RL,55.0,7892,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,918.0,GasA,TA,Y,SBrkr,918,0.0,0.0,2,0,2,1,TA,5,Typ,1,TA,1979.0,1.0,Y,28,0,0,0,0,0,,,,0,4,2010,WD ,Normal,99500
120,RL,50.0,7175,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,744.0,GasA,TA,Y,SBrkr,752,1.0,0.0,1,0,2,1,TA,4,Typ,0,,1984.0,1.0,Y,353,0,0,0,90,0,,MnPrv,,0,2,2010,WD ,Normal,125000
60,RL,67.0,9453,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,996.0,GasA,Ex,Y,SBrkr,1744,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,1993.0,2.0,Y,370,70,0,238,0,0,,,,0,2,2010,WD ,Normal,194500
20,RL,81.0,9672,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1040.0,GasA,TA,Y,SBrkr,1097,0.0,0.0,2,0,3,1,TA,6,Typ,0,,1986.0,2.0,Y,0,0,0,0,0,0,,GdPrv,,0,5,2010,WD ,Normal,152000
60,RL,70.0,8400,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,130.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,650.0,GasA,TA,Y,SBrkr,1564,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,1980.0,2.0,Y,0,50,0,0,204,0,,MnPrv,,0,4,2010,WD ,Normal,171000
30,RH,70.0,9800,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,816.0,GasA,TA,N,FuseA,1012,0.0,0.0,1,0,2,1,TA,5,Typ,0,,1920.0,1.0,Y,121,0,80,0,0,0,,,,0,4,2010,WD ,Normal,67500
90,RM,68.0,8930,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,Slab,,,,,,0.0,GasA,TA,Y,SBrkr,1902,0.0,0.0,2,0,4,2,TA,8,Typ,0,,1978.0,2.0,Y,0,0,0,0,0,0,,,,0,4,2010,WD ,Normal,112000
85,RL,88.0,11782,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1109.0,GasA,TA,Y,SBrkr,1155,1.0,0.0,1,0,3,1,Gd,6,Min2,0,,1987.0,2.0,Y,192,0,0,0,0,0,,MnPrv,Shed,400,6,2010,WD ,Normal,148000
20,RL,65.0,8450,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,BLQ,894.0,GasA,Ex,Y,SBrkr,894,1.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,1973.0,1.0,Y,416,144,0,0,0,0,,MnPrv,,0,4,2010,WD ,Normal,138500
20,RL,72.0,9819,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,882.0,GasA,TA,Y,SBrkr,900,0.0,0.0,1,0,3,1,TA,5,Typ,0,,1970.0,1.0,Y,0,0,0,0,0,0,,MnPrv,,0,2,2010,WD ,Normal,122000
20,RL,75.0,7500,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1040.0,GasA,Fa,Y,SBrkr,1040,1.0,0.0,1,1,3,1,TA,5,Typ,0,,1963.0,1.0,Y,0,0,220,0,0,0,,MnPrv,,0,6,2010,WD ,Normal,133000
20,RL,72.0,6897,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,1040.0,GasA,Ex,Y,SBrkr,1040,1.0,0.0,1,1,3,1,TA,6,Typ,0,,1962.0,1.0,Y,0,104,0,0,0,0,,,,0,4,2010,WD ,Normal,127000
20,RL,39.0,15410,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,Plywood,250.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,GLQ,1208.0,GasA,Ex,Y,SBrkr,1494,1.0,0.0,2,0,3,1,TA,7,Typ,2,Fa,1974.0,2.0,Y,296,0,186,0,0,0,,GdPrv,,0,4,2010,WD ,Abnorml,169000
60,RL,107.0,10186,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,750.0,GasA,Ex,Y,SBrkr,1923,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,1992.0,2.0,Y,240,39,0,0,0,0,,,,0,6,2010,WD ,Normal,190000
60,RL,85.0,13143,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,504.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,1231.0,GasA,Ex,Y,SBrkr,2349,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,1993.0,3.0,Y,32,130,0,0,0,0,,,,0,6,2010,WD ,Normal,362500
60,RL,88.0,11134,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1390.0,GasA,Ex,Y,SBrkr,2225,1.0,0.0,2,1,4,1,Gd,7,Typ,1,TA,1992.0,3.0,Y,198,30,0,0,0,0,,,,0,6,2010,WD ,Normal,285000
120,FV,25.0,4835,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1488.0,GasA,Ex,Y,SBrkr,1488,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,2004.0,2.0,Y,168,50,0,0,0,0,,,,0,3,2010,WD ,Normal,260000
160,FV,39.0,3515,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,840.0,GasA,Ex,Y,SBrkr,1680,0.0,0.0,2,1,2,1,Gd,3,Typ,0,,2004.0,2.0,Y,0,111,0,0,0,0,,,,0,1,2010,WD ,Normal,190000
160,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,600.0,GasA,Ex,Y,SBrkr,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,,2004.0,2.0,Y,0,172,0,0,0,0,,,,0,4,2010,ConLD,Normal,155000
160,FV,30.0,3182,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,600.0,GasA,Ex,Y,SBrkr,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,,2004.0,2.0,Y,0,172,0,0,0,0,,,,0,6,2010,WD ,Normal,151000
160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,600.0,GasA,Ex,Y,SBrkr,1200,1.0,0.0,2,1,2,1,Gd,4,Typ,0,,2004.0,2.0,Y,0,172,0,0,0,0,,,,0,2,2010,WD ,Normal,149500
160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,600.0,GasA,Ex,Y,SBrkr,1236,1.0,0.0,2,1,2,1,Gd,4,Typ,0,,2005.0,2.0,Y,0,166,0,0,0,0,,,,0,5,2010,WD ,Normal,152000
20,FV,72.5,4403,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,432.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,1470.0,GasA,Ex,Y,SBrkr,1478,1.0,0.0,2,1,2,1,Gd,7,Typ,1,Gd,2009.0,2.0,Y,0,144,0,0,0,0,,,,0,6,2010,New,Partial,222000
160,FV,72.5,2117,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,756.0,GasA,Ex,Y,SBrkr,1573,0.0,0.0,2,1,3,1,Gd,5,Typ,0,,2000.0,2.0,Y,0,32,0,0,0,0,,,,0,6,2010,WD ,Normal,177500
160,FV,72.5,2980,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,1159.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,756.0,GasA,Ex,Y,SBrkr,1512,1.0,0.0,2,1,2,1,Gd,5,Typ,0,,2000.0,2.0,Y,0,32,0,0,0,0,,,,0,5,2010,WD ,Normal,177000
160,FV,24.0,2572,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,696.0,GasA,Ex,Y,SBrkr,1416,1.0,0.0,2,1,3,1,Gd,6,Typ,0,,1999.0,2.0,Y,0,44,0,0,0,0,,,,0,5,2010,WD ,Normal,155000
160,FV,72.5,2403,Pave,No Alley,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,530.0,GasA,Ex,Y,SBrkr,1080,0.0,0.0,2,1,2,1,Gd,4,Typ,0,,2003.0,2.0,Y,0,50,0,0,0,0,,,,0,6,2010,WD ,Normal,147110
20,FV,57.0,12853,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2010,2010,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Ex,Po,No,GLQ,Unf,1642.0,GasA,Ex,Y,SBrkr,1418,1.0,0.0,1,1,1,1,Gd,6,Typ,1,Gd,2010.0,3.0,Y,160,192,0,224,0,0,,,,0,4,2010,New,Partial,267916
60,FV,68.0,7379,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,975.0,GasA,Ex,Y,SBrkr,1848,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,2000.0,2.0,Y,280,184,0,0,0,0,,,,0,4,2010,WD ,Normal,254000
120,RL,30.0,4420,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,728.0,GasA,TA,Y,SBrkr,788,1.0,0.0,1,0,1,1,Gd,3,Typ,1,TA,1980.0,2.0,Y,133,42,0,0,0,0,,,,0,6,2010,WD ,Normal,155000
120,RL,40.0,3880,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,6,1978,1978,Gable,CompShg,Wd Sdng,Plywood,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1226.0,GasA,TA,Y,SBrkr,1226,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,1978.0,2.0,Y,223,78,0,0,0,0,,,,0,1,2010,WD ,Normal,206000
60,RL,72.0,13517,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,Unf,725.0,GasA,Ex,Y,SBrkr,1479,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,1976.0,2.0,Y,0,44,0,0,0,0,,,,0,3,2010,WD ,Normal,130500
20,FV,80.0,8000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1492.0,GasA,Ex,Y,SBrkr,1492,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,2002.0,2.0,Y,277,137,0,0,0,0,,,,0,4,2010,WD ,Normal,230000
20,RL,80.0,10456,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,120.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,1829.0,GasA,Gd,Y,SBrkr,1829,1.0,0.0,2,0,4,1,TA,8,Typ,0,,1967.0,2.0,Y,0,76,0,0,0,0,,,,0,5,2010,WD ,Normal,218500
60,RL,80.0,10791,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,1280.0,GasA,Ex,Y,SBrkr,2495,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,1993.0,2.0,Y,224,32,0,0,0,0,,,,0,3,2010,WD ,Normal,243500
20,RL,80.0,10603,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,Unf,1610.0,GasA,Gd,Y,SBrkr,1610,1.0,0.0,2,0,3,1,Gd,6,Typ,2,TA,1977.0,2.0,Y,168,68,0,0,0,0,,,,0,2,2010,WD ,Normal,205000
50,RL,80.0,18837,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,6,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,Gd,TA,Mn,ALQ,LwQ,1224.0,GasA,TA,Y,SBrkr,1891,0.0,1.0,3,0,3,1,TA,7,Typ,1,TA,1978.0,2.0,Y,0,69,0,0,0,0,,,,0,4,2010,WD ,Normal,212500
